latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.065025,15.512195,355.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%)
2006-04-29T00:00,10.6,94
2006-04-29T01:00,9.5,98
2006-04-29T02:00,9.3,98
2006-04-29T03:00,9.1,98
2006-04-29T04:00,9.3,97
2006-04-29T05:00,9.8,95
2006-04-29T06:00,9.9,92
2006-04-29T07:00,10.6,93
2006-04-29T08:00,10.7,92
2006-04-29T09:00,11.4,81
2006-04-29T10:00,11.8,79
2006-04-29T11:00,12.1,82
2006-04-29T12:00,11.5,82
2006-04-29T13:00,11.6,80
2006-04-29T14:00,11.5,79
2006-04-29T15:00,11.3,80
2006-04-29T16:00,11.1,81
2006-04-29T17:00,10.8,82
2006-04-29T18:00,10.1,88
2006-04-29T19:00,9.1,87
2006-04-29T20:00,8.6,87
2006-04-29T21:00,8.0,86
2006-04-29T22:00,7.5,84
2006-04-29T23:00,6.9,83
2006-04-30T00:00,6.3,81
2006-04-30T01:00,5.6,82
2006-04-30T02:00,4.8,91
2006-04-30T03:00,4.4,91
2006-04-30T04:00,4.2,92
2006-04-30T05:00,4.3,91
2006-04-30T06:00,4.5,91
2006-04-30T07:00,5.1,83
2006-04-30T08:00,5.5,80
2006-04-30T09:00,6.3,73
2006-04-30T10:00,6.6,73
2006-04-30T11:00,6.7,75
2006-04-30T12:00,6.7,79
2006-04-30T13:00,6.7,79
2006-04-30T14:00,6.7,85
2006-04-30T15:00,6.5,83
2006-04-30T16:00,6.2,91
2006-04-30T17:00,6.5,90
2006-04-30T18:00,5.9,92
2006-04-30T19:00,5.9,88
2006-04-30T20:00,5.8,88
2006-04-30T21:00,5.5,89
2006-04-30T22:00,5.4,89
2006-04-30T23:00,5.4,89
2006-05-01T00:00,5.0,91
2006-05-01T01:00,4.5,95
2006-05-01T02:00,4.8,95
2006-05-01T03:00,4.6,95
2006-05-01T04:00,4.2,95
2006-05-01T05:00,5.2,94
2006-05-01T06:00,6.4,90
2006-05-01T07:00,8.4,82
2006-05-01T08:00,9.9,74
2006-05-01T09:00,11.4,65
2006-05-01T10:00,12.9,56
2006-05-01T11:00,13.7,54
2006-05-01T12:00,13.8,54
2006-05-01T13:00,13.7,55
2006-05-01T14:00,13.7,56
2006-05-01T15:00,13.5,58
2006-05-01T16:00,12.9,61
2006-05-01T17:00,12.2,66
2006-05-01T18:00,11.1,71
2006-05-01T19:00,9.8,77
2006-05-01T20:00,8.5,84
2006-05-01T21:00,8.7,82
2006-05-01T22:00,9.0,80
2006-05-01T23:00,8.7,82
2006-05-02T00:00,8.2,84
2006-05-02T01:00,6.8,88
2006-05-02T02:00,5.2,92
2006-05-02T03:00,4.5,94
2006-05-02T04:00,4.1,96
2006-05-02T05:00,4.6,97
2006-05-02T06:00,8.4,87
2006-05-02T07:00,10.8,80
2006-05-02T08:00,12.6,73
2006-05-02T09:00,13.9,65
2006-05-02T10:00,15.2,62
2006-05-02T11:00,16.1,60
2006-05-02T12:00,16.1,61
2006-05-02T13:00,15.9,62
2006-05-02T14:00,15.8,63
2006-05-02T15:00,14.9,65
2006-05-02T16:00,14.9,66
2006-05-02T17:00,14.4,70
2006-05-02T18:00,13.3,77
2006-05-02T19:00,11.6,84
2006-05-02T20:00,11.0,82
2006-05-02T21:00,10.9,81
2006-05-02T22:00,10.0,84
2006-05-02T23:00,8.8,88
2006-05-03T00:00,7.8,91
2006-05-03T01:00,6.4,95
2006-05-03T02:00,4.8,100
2006-05-03T03:00,4.7,100
2006-05-03T04:00,5.4,99
2006-05-03T05:00,6.7,99
2006-05-03T06:00,8.7,96
2006-05-03T07:00,12.0,82
2006-05-03T08:00,13.1,76
2006-05-03T09:00,14.0,70
2006-05-03T10:00,14.8,65
2006-05-03T11:00,15.1,63
2006-05-03T12:00,15.7,60
2006-05-03T13:00,16.2,57
2006-05-03T14:00,16.4,55
2006-05-03T15:00,16.3,55
2006-05-03T16:00,16.0,57
2006-05-03T17:00,15.3,63
2006-05-03T18:00,13.9,72
2006-05-03T19:00,12.0,82
2006-05-03T20:00,10.9,86
2006-05-03T21:00,10.6,85
2006-05-03T22:00,10.4,86
2006-05-03T23:00,10.1,87
2006-05-04T00:00,10.0,87
2006-05-04T01:00,9.7,90
2006-05-04T02:00,9.0,93
2006-05-04T03:00,8.4,95
2006-05-04T04:00,7.9,96
2006-05-04T05:00,8.8,96
2006-05-04T06:00,10.7,88
2006-05-04T07:00,12.0,81
2006-05-04T08:00,13.2,70
2006-05-04T09:00,14.3,60
2006-05-04T10:00,15.0,55
2006-05-04T11:00,15.8,50
2006-05-04T12:00,15.6,50
2006-05-04T13:00,16.2,48
2006-05-04T14:00,16.0,48
2006-05-04T15:00,15.7,49
2006-05-04T16:00,15.3,50
2006-05-04T17:00,14.5,55
2006-05-04T18:00,13.3,59
2006-05-04T19:00,11.7,66
2006-05-04T20:00,10.4,73
2006-05-04T21:00,9.6,74
2006-05-04T22:00,9.3,74
2006-05-04T23:00,9.0,73
2006-05-05T00:00,8.2,76
2006-05-05T01:00,7.4,79
2006-05-05T02:00,6.5,81
2006-05-05T03:00,5.9,83
2006-05-05T04:00,5.2,86
2006-05-05T05:00,6.1,86
2006-05-05T06:00,10.0,79
2006-05-05T07:00,12.6,68
2006-05-05T08:00,14.1,61
2006-05-05T09:00,15.1,54
2006-05-05T10:00,15.9,49
2006-05-05T11:00,16.1,47
2006-05-05T12:00,16.5,45
2006-05-05T13:00,17.0,43
2006-05-05T14:00,16.9,42
2006-05-05T15:00,16.6,43
2006-05-05T16:00,16.2,45
2006-05-05T17:00,15.4,54
2006-05-05T18:00,13.9,65
2006-05-05T19:00,13.4,55
2006-05-05T20:00,11.8,60
2006-05-05T21:00,9.7,67
2006-05-05T22:00,7.8,74
2006-05-05T23:00,6.7,78
2006-05-06T00:00,5.8,82
2006-05-06T01:00,5.2,84
2006-05-06T02:00,4.7,85
2006-05-06T03:00,4.4,86
2006-05-06T04:00,4.0,86
2006-05-06T05:00,5.5,86
2006-05-06T06:00,10.5,74
2006-05-06T07:00,14.4,65
2006-05-06T08:00,16.4,44
2006-05-06T09:00,17.4,38
2006-05-06T10:00,17.8,36
2006-05-06T11:00,18.4,36
2006-05-06T12:00,18.4,38
2006-05-06T13:00,17.1,42
2006-05-06T14:00,16.8,44
2006-05-06T15:00,16.8,45
2006-05-06T16:00,16.2,48
2006-05-06T17:00,15.3,56
2006-05-06T18:00,13.8,72
2006-05-06T19:00,12.3,66
2006-05-06T20:00,11.8,67
2006-05-06T21:00,11.9,65
2006-05-06T22:00,11.2,70
2006-05-06T23:00,10.6,74
2006-05-07T00:00,10.1,78
2006-05-07T01:00,9.3,82
2006-05-07T02:00,8.2,87
2006-05-07T03:00,6.8,90
2006-05-07T04:00,6.1,91
2006-05-07T05:00,7.6,91
2006-05-07T06:00,10.9,83
2006-05-07T07:00,12.8,71
2006-05-07T08:00,13.6,65
2006-05-07T09:00,14.0,64
2006-05-07T10:00,14.3,67
2006-05-07T11:00,15.3,65
2006-05-07T12:00,15.5,66
2006-05-07T13:00,15.8,65
2006-05-07T14:00,15.6,65
2006-05-07T15:00,15.7,63
2006-05-07T16:00,15.2,62
2006-05-07T17:00,14.4,66
2006-05-07T18:00,13.3,73
2006-05-07T19:00,11.4,83
2006-05-07T20:00,9.7,89
2006-05-07T21:00,8.3,92
2006-05-07T22:00,7.5,93
2006-05-07T23:00,6.7,94
2006-05-08T00:00,6.1,94
2006-05-08T01:00,5.7,93
2006-05-08T02:00,5.2,93
2006-05-08T03:00,4.5,94
2006-05-08T04:00,4.2,93
2006-05-08T05:00,5.8,92
2006-05-08T06:00,10.1,84
2006-05-08T07:00,13.5,75
2006-05-08T08:00,15.3,61
2006-05-08T09:00,16.1,55
2006-05-08T10:00,16.7,53
2006-05-08T11:00,16.8,54
2006-05-08T12:00,17.4,55
2006-05-08T13:00,16.7,58
2006-05-08T14:00,15.6,61
2006-05-08T15:00,15.2,64
2006-05-08T16:00,15.2,65
2006-05-08T17:00,14.6,70
2006-05-08T18:00,13.7,76
2006-05-08T19:00,12.1,81
2006-05-08T20:00,10.5,85
2006-05-08T21:00,9.4,87
2006-05-08T22:00,9.0,88
2006-05-08T23:00,8.4,88
2006-05-09T00:00,7.5,90
2006-05-09T01:00,6.9,91
2006-05-09T02:00,6.6,91
2006-05-09T03:00,6.4,91
2006-05-09T04:00,6.3,92
2006-05-09T05:00,8.0,91
2006-05-09T06:00,11.1,83
2006-05-09T07:00,12.7,80
2006-05-09T08:00,13.7,77
2006-05-09T09:00,14.7,75
2006-05-09T10:00,15.6,73
2006-05-09T11:00,16.1,72
2006-05-09T12:00,15.6,74
2006-05-09T13:00,14.8,76
2006-05-09T14:00,13.7,82
2006-05-09T15:00,13.8,78
2006-05-09T16:00,13.5,81
2006-05-09T17:00,13.2,84
2006-05-09T18:00,12.5,84
2006-05-09T19:00,12.5,84
2006-05-09T20:00,10.6,89
2006-05-09T21:00,9.3,92
2006-05-09T22:00,8.5,92
2006-05-09T23:00,8.0,92
2006-05-10T00:00,8.0,91
2006-05-10T01:00,8.1,92
2006-05-10T02:00,7.9,92
2006-05-10T03:00,8.1,92
2006-05-10T04:00,8.3,91
2006-05-10T05:00,9.2,89
2006-05-10T06:00,10.8,84
2006-05-10T07:00,13.3,72
2006-05-10T08:00,14.9,65
2006-05-10T09:00,16.1,58
2006-05-10T10:00,17.1,50
2006-05-10T11:00,17.8,44
2006-05-10T12:00,18.3,40
2006-05-10T13:00,18.3,40
2006-05-10T14:00,17.9,41
2006-05-10T15:00,17.7,42
2006-05-10T16:00,17.0,45
2006-05-10T17:00,16.1,50
2006-05-10T18:00,14.6,61
2006-05-10T19:00,13.1,68
2006-05-10T20:00,11.7,74
2006-05-10T21:00,10.7,78
2006-05-10T22:00,10.3,80
2006-05-10T23:00,10.5,77
2006-05-11T00:00,9.8,79
2006-05-11T01:00,8.7,83
2006-05-11T02:00,6.9,88
2006-05-11T03:00,5.6,93
2006-05-11T04:00,4.9,95
2006-05-11T05:00,6.8,93
2006-05-11T06:00,10.9,81
2006-05-11T07:00,13.3,57
2006-05-11T08:00,14.5,51
2006-05-11T09:00,15.4,46
2006-05-11T10:00,15.6,45
2006-05-11T11:00,16.0,45
2006-05-11T12:00,16.5,44
2006-05-11T13:00,16.8,44
2006-05-11T14:00,17.0,44
2006-05-11T15:00,16.5,46
2006-05-11T16:00,16.5,46
2006-05-11T17:00,15.8,54
2006-05-11T18:00,14.1,70
2006-05-11T19:00,13.1,68
2006-05-11T20:00,13.0,64
2006-05-11T21:00,13.7,59
2006-05-11T22:00,13.1,60
2006-05-11T23:00,10.8,68
2006-05-12T00:00,8.6,76
2006-05-12T01:00,6.8,83
2006-05-12T02:00,5.4,90
2006-05-12T03:00,4.6,93
2006-05-12T04:00,4.4,93
2006-05-12T05:00,6.4,91
2006-05-12T06:00,11.4,80
2006-05-12T07:00,14.5,67
2006-05-12T08:00,16.4,58
2006-05-12T09:00,17.8,53
2006-05-12T10:00,18.8,50
2006-05-12T11:00,19.5,48
2006-05-12T12:00,20.2,45
2006-05-12T13:00,20.6,42
2006-05-12T14:00,20.6,42
2006-05-12T15:00,20.8,42
2006-05-12T16:00,20.1,47
2006-05-12T17:00,18.8,56
2006-05-12T18:00,17.2,63
2006-05-12T19:00,16.0,73
2006-05-12T20:00,16.3,67
2006-05-12T21:00,15.5,69
2006-05-12T22:00,13.7,75
2006-05-12T23:00,10.8,85
2006-05-13T00:00,8.8,92
2006-05-13T01:00,7.8,94
2006-05-13T02:00,7.3,96
2006-05-13T03:00,7.0,96
2006-05-13T04:00,6.9,96
2006-05-13T05:00,8.7,93
2006-05-13T06:00,12.9,84
2006-05-13T07:00,16.6,74
2006-05-13T08:00,18.7,65
2006-05-13T09:00,20.3,57
2006-05-13T10:00,21.3,51
2006-05-13T11:00,21.7,46
2006-05-13T12:00,20.9,48
2006-05-13T13:00,21.2,44
2006-05-13T14:00,21.0,45
2006-05-13T15:00,20.4,47
2006-05-13T16:00,18.9,59
2006-05-13T17:00,17.9,67
2006-05-13T18:00,16.8,75
2006-05-13T19:00,14.6,88
2006-05-13T20:00,13.1,92
2006-05-13T21:00,12.0,95
2006-05-13T22:00,10.7,98
2006-05-13T23:00,9.6,100
2006-05-14T00:00,9.2,99
2006-05-14T01:00,8.8,99
2006-05-14T02:00,8.2,100
2006-05-14T03:00,7.9,99
2006-05-14T04:00,7.7,98
2006-05-14T05:00,8.8,95
2006-05-14T06:00,11.2,92
2006-05-14T07:00,14.3,84
2006-05-14T08:00,16.1,75
2006-05-14T09:00,17.1,68
2006-05-14T10:00,17.8,63
2006-05-14T11:00,17.1,65
2006-05-14T12:00,15.1,75
2006-05-14T13:00,15.1,69
2006-05-14T14:00,14.9,69
2006-05-14T15:00,14.5,74
2006-05-14T16:00,14.1,79
2006-05-14T17:00,13.9,80
2006-05-14T18:00,13.3,82
2006-05-14T19:00,12.5,84
2006-05-14T20:00,11.4,87
2006-05-14T21:00,10.2,90
2006-05-14T22:00,9.0,92
2006-05-14T23:00,7.8,94
2006-05-15T00:00,7.2,94
2006-05-15T01:00,6.5,94
2006-05-15T02:00,5.8,95
2006-05-15T03:00,5.4,96
2006-05-15T04:00,5.2,96
2006-05-15T05:00,7.0,95
2006-05-15T06:00,10.9,90
2006-05-15T07:00,13.2,84
2006-05-15T08:00,15.5,69
2006-05-15T09:00,17.0,57
2006-05-15T10:00,17.9,53
2006-05-15T11:00,18.3,51
2006-05-15T12:00,18.6,50
2006-05-15T13:00,19.5,47
2006-05-15T14:00,19.6,47
2006-05-15T15:00,19.5,48
2006-05-15T16:00,19.2,51
2006-05-15T17:00,18.3,60
2006-05-15T18:00,16.8,67
2006-05-15T19:00,15.2,76
2006-05-15T20:00,15.1,75
2006-05-15T21:00,15.6,70
2006-05-15T22:00,15.2,72
2006-05-15T23:00,14.5,74
2006-05-16T00:00,12.2,83
2006-05-16T01:00,10.0,90
2006-05-16T02:00,9.0,93
2006-05-16T03:00,8.3,95
2006-05-16T04:00,8.3,95
2006-05-16T05:00,9.9,92
2006-05-16T06:00,14.3,81
2006-05-16T07:00,16.9,73
2006-05-16T08:00,18.3,68
2006-05-16T09:00,19.7,63
2006-05-16T10:00,20.7,59
2006-05-16T11:00,21.9,55
2006-05-16T12:00,22.6,54
2006-05-16T13:00,23.1,54
2006-05-16T14:00,22.7,57
2006-05-16T15:00,22.5,58
2006-05-16T16:00,21.5,68
2006-05-16T17:00,21.1,71
2006-05-16T18:00,19.7,81
2006-05-16T19:00,17.5,87
2006-05-16T20:00,16.3,89
2006-05-16T21:00,15.3,92
2006-05-16T22:00,14.5,93
2006-05-16T23:00,13.7,95
2006-05-17T00:00,12.9,96
2006-05-17T01:00,12.5,96
2006-05-17T02:00,12.3,95
2006-05-17T03:00,12.2,95
2006-05-17T04:00,12.0,95
2006-05-17T05:00,12.9,95
2006-05-17T06:00,14.8,93
2006-05-17T07:00,16.8,86
2006-05-17T08:00,18.4,76
2006-05-17T09:00,19.5,62
2006-05-17T10:00,20.0,53
2006-05-17T11:00,20.1,49
2006-05-17T12:00,20.6,46
2006-05-17T13:00,20.6,45
2006-05-17T14:00,20.6,46
2006-05-17T15:00,20.6,46
2006-05-17T16:00,20.2,51
2006-05-17T17:00,19.5,62
2006-05-17T18:00,18.4,67
2006-05-17T19:00,16.9,72
2006-05-17T20:00,16.8,70
2006-05-17T21:00,16.1,73
2006-05-17T22:00,15.4,76
2006-05-17T23:00,15.2,77
2006-05-18T00:00,14.9,78
2006-05-18T01:00,14.2,79
2006-05-18T02:00,11.5,87
2006-05-18T03:00,9.4,94
2006-05-18T04:00,8.7,96
2006-05-18T05:00,10.7,94
2006-05-18T06:00,14.7,84
2006-05-18T07:00,16.7,79
2006-05-18T08:00,18.5,73
2006-05-18T09:00,20.2,68
2006-05-18T10:00,21.6,64
2006-05-18T11:00,22.7,61
2006-05-18T12:00,23.4,59
2006-05-18T13:00,24.0,58
2006-05-18T14:00,24.7,55
2006-05-18T15:00,24.5,57
2006-05-18T16:00,24.2,62
2006-05-18T17:00,23.1,68
2006-05-18T18:00,21.5,78
2006-05-18T19:00,19.2,85
2006-05-18T20:00,18.2,89
2006-05-18T21:00,17.3,93
2006-05-18T22:00,16.3,97
2006-05-18T23:00,15.7,97
2006-05-19T00:00,15.4,96
2006-05-19T01:00,14.4,98
2006-05-19T02:00,14.0,98
2006-05-19T03:00,13.7,98
2006-05-19T04:00,13.7,98
2006-05-19T05:00,13.9,98
2006-05-19T06:00,14.9,98
2006-05-19T07:00,17.4,92
2006-05-19T08:00,17.6,87
2006-05-19T09:00,18.2,79
2006-05-19T10:00,19.0,74
2006-05-19T11:00,18.3,74
2006-05-19T12:00,18.1,75
2006-05-19T13:00,17.5,75
2006-05-19T14:00,16.5,77
2006-05-19T15:00,16.1,73
2006-05-19T16:00,15.3,76
2006-05-19T17:00,14.8,80
2006-05-19T18:00,14.9,69
2006-05-19T19:00,12.7,97
2006-05-19T20:00,12.4,97
2006-05-19T21:00,13.1,95
2006-05-19T22:00,11.6,98
2006-05-19T23:00,10.9,99
2006-05-20T00:00,11.5,98
2006-05-20T01:00,11.1,99
2006-05-20T02:00,11.2,98
2006-05-20T03:00,11.2,98
2006-05-20T04:00,11.2,96
2006-05-20T05:00,11.2,92
2006-05-20T06:00,11.0,91
2006-05-20T07:00,11.0,90
2006-05-20T08:00,11.5,79
2006-05-20T09:00,12.9,71
2006-05-20T10:00,14.0,67
2006-05-20T11:00,14.6,66
2006-05-20T12:00,15.4,65
2006-05-20T13:00,15.9,65
2006-05-20T14:00,16.3,65
2006-05-20T15:00,16.4,66
2006-05-20T16:00,16.5,67
2006-05-20T17:00,16.1,71
2006-05-20T18:00,15.5,75
2006-05-20T19:00,13.9,79
2006-05-20T20:00,12.9,85
2006-05-20T21:00,12.2,87
2006-05-20T22:00,11.2,90
2006-05-20T23:00,10.4,92
2006-05-21T00:00,10.0,94
2006-05-21T01:00,9.9,94
2006-05-21T02:00,10.3,92
2006-05-21T03:00,10.7,91
2006-05-21T04:00,10.9,90
2006-05-21T05:00,11.4,91
2006-05-21T06:00,13.0,86
2006-05-21T07:00,14.3,82
2006-05-21T08:00,15.5,76
2006-05-21T09:00,15.7,77
2006-05-21T10:00,15.7,77
2006-05-21T11:00,15.8,78
2006-05-21T12:00,15.6,81
2006-05-21T13:00,14.5,94
2006-05-21T14:00,14.5,94
2006-05-21T15:00,14.0,96
2006-05-21T16:00,13.8,96
2006-05-21T17:00,13.9,94
2006-05-21T18:00,14.2,86
2006-05-21T19:00,12.7,96
2006-05-21T20:00,12.5,97
2006-05-21T21:00,12.2,97
2006-05-21T22:00,11.3,97
2006-05-21T23:00,10.5,99
2006-05-22T00:00,10.5,98
2006-05-22T01:00,9.9,100
2006-05-22T02:00,9.3,100
2006-05-22T03:00,9.2,100
2006-05-22T04:00,9.1,99
2006-05-22T05:00,9.8,99
2006-05-22T06:00,11.2,97
2006-05-22T07:00,14.7,87
2006-05-22T08:00,16.9,79
2006-05-22T09:00,18.7,70
2006-05-22T10:00,20.2,63
2006-05-22T11:00,21.6,56
2006-05-22T12:00,22.4,51
2006-05-22T13:00,23.3,47
2006-05-22T14:00,23.7,47
2006-05-22T15:00,23.3,48
2006-05-22T16:00,22.4,53
2006-05-22T17:00,21.2,56
2006-05-22T18:00,19.7,58
2006-05-22T19:00,17.9,60
2006-05-22T20:00,16.1,68
2006-05-22T21:00,14.4,74
2006-05-22T22:00,13.2,78
2006-05-22T23:00,12.0,82
2006-05-23T00:00,11.0,86
2006-05-23T01:00,10.3,89
2006-05-23T02:00,9.8,91
2006-05-23T03:00,9.6,91
2006-05-23T04:00,9.7,91
2006-05-23T05:00,11.6,88
2006-05-23T06:00,15.0,80
2006-05-23T07:00,17.5,69
2006-05-23T08:00,18.4,65
2006-05-23T09:00,19.6,63
2006-05-23T10:00,20.0,64
2006-05-23T11:00,19.5,68
2006-05-23T12:00,19.0,74
2006-05-23T13:00,19.3,73
2006-05-23T14:00,18.6,75
2006-05-23T15:00,17.9,78
2006-05-23T16:00,16.8,81
2006-05-23T17:00,15.3,91
2006-05-23T18:00,14.4,92
2006-05-23T19:00,14.6,85
2006-05-23T20:00,13.5,92
2006-05-23T21:00,13.0,92
2006-05-23T22:00,12.7,91
2006-05-23T23:00,12.3,91
2006-05-24T00:00,12.3,83
2006-05-24T01:00,11.4,94
2006-05-24T02:00,11.3,94
2006-05-24T03:00,10.9,94
2006-05-24T04:00,10.6,94
2006-05-24T05:00,10.7,94
2006-05-24T06:00,11.0,91
2006-05-24T07:00,11.7,80
2006-05-24T08:00,12.2,81
2006-05-24T09:00,12.1,79
2006-05-24T10:00,12.8,76
2006-05-24T11:00,12.9,76
2006-05-24T12:00,13.0,74
2006-05-24T13:00,12.9,76
2006-05-24T14:00,12.8,79
2006-05-24T15:00,12.6,82
2006-05-24T16:00,12.6,90
2006-05-24T17:00,11.8,95
2006-05-24T18:00,11.2,96
2006-05-24T19:00,10.4,95
2006-05-24T20:00,9.5,96
2006-05-24T21:00,8.4,97
2006-05-24T22:00,7.0,98
2006-05-24T23:00,5.3,99
2006-05-25T00:00,4.9,98
2006-05-25T01:00,4.0,99
2006-05-25T02:00,3.7,99
2006-05-25T03:00,3.3,99
2006-05-25T04:00,3.5,98
2006-05-25T05:00,5.4,96
2006-05-25T06:00,8.2,93
2006-05-25T07:00,11.8,79
2006-05-25T08:00,13.9,69
2006-05-25T09:00,15.6,57
2006-05-25T10:00,16.6,51
2006-05-25T11:00,17.7,46
2006-05-25T12:00,18.1,45
2006-05-25T13:00,18.5,44
2006-05-25T14:00,18.7,43
2006-05-25T15:00,18.8,42
2006-05-25T16:00,18.7,46
2006-05-25T17:00,17.7,63
2006-05-25T18:00,16.4,63
2006-05-25T19:00,15.8,61
2006-05-25T20:00,15.7,59
2006-05-25T21:00,14.7,64
2006-05-25T22:00,11.7,77
2006-05-25T23:00,9.9,85
2006-05-26T00:00,8.7,91
2006-05-26T01:00,8.0,94
2006-05-26T02:00,8.1,94
2006-05-26T03:00,8.5,92
2006-05-26T04:00,9.1,91
2006-05-26T05:00,10.7,88
2006-05-26T06:00,13.9,78
2006-05-26T07:00,16.1,71
2006-05-26T08:00,17.3,64
2006-05-26T09:00,18.2,59
2006-05-26T10:00,19.1,56
2006-05-26T11:00,19.0,56
2006-05-26T12:00,19.5,56
2006-05-26T13:00,19.9,55
2006-05-26T14:00,20.3,53
2006-05-26T15:00,19.6,56
2006-05-26T16:00,19.0,67
2006-05-26T17:00,18.4,66
2006-05-26T18:00,17.4,73
2006-05-26T19:00,15.8,85
2006-05-26T20:00,14.8,90
2006-05-26T21:00,15.5,85
2006-05-26T22:00,14.8,87
2006-05-26T23:00,13.3,92
2006-05-27T00:00,12.4,94
2006-05-27T01:00,11.4,97
2006-05-27T02:00,11.2,97
2006-05-27T03:00,11.0,97
2006-05-27T04:00,11.3,97
2006-05-27T05:00,13.2,96
2006-05-27T06:00,16.0,87
2006-05-27T07:00,17.8,81
2006-05-27T08:00,19.1,72
2006-05-27T09:00,19.7,66
2006-05-27T10:00,19.9,63
2006-05-27T11:00,20.2,61
2006-05-27T12:00,20.4,59
2006-05-27T13:00,20.3,57
2006-05-27T14:00,20.8,53
2006-05-27T15:00,20.9,53
2006-05-27T16:00,20.7,56
2006-05-27T17:00,20.0,71
2006-05-27T18:00,19.5,65
2006-05-27T19:00,18.7,65
2006-05-27T20:00,18.7,63
2006-05-27T21:00,18.4,63
2006-05-27T22:00,18.0,65
2006-05-27T23:00,16.6,70
2006-05-28T00:00,14.2,81
2006-05-28T01:00,12.8,87
2006-05-28T02:00,11.9,89
2006-05-28T03:00,11.1,92
2006-05-28T04:00,11.1,92
2006-05-28T05:00,12.8,90
2006-05-28T06:00,16.8,79
2006-05-28T07:00,19.6,72
2006-05-28T08:00,21.5,67
2006-05-28T09:00,23.0,59
2006-05-28T10:00,24.3,50
2006-05-28T11:00,25.0,44
2006-05-28T12:00,24.8,44
2006-05-28T13:00,22.2,56
2006-05-28T14:00,19.6,64
2006-05-28T15:00,19.1,62
2006-05-28T16:00,18.8,60
2006-05-28T17:00,18.1,60
2006-05-28T18:00,17.3,58
2006-05-28T19:00,16.9,61
2006-05-28T20:00,15.1,68
2006-05-28T21:00,14.2,70
2006-05-28T22:00,14.1,70
2006-05-28T23:00,13.3,72
2006-05-29T00:00,11.8,79
2006-05-29T01:00,10.7,83
2006-05-29T02:00,10.0,86
2006-05-29T03:00,9.7,89
2006-05-29T04:00,10.3,90
2006-05-29T05:00,11.5,84
2006-05-29T06:00,11.8,89
2006-05-29T07:00,12.8,84
2006-05-29T08:00,12.3,85
2006-05-29T09:00,12.1,93
2006-05-29T10:00,12.6,93
2006-05-29T11:00,12.1,92
2006-05-29T12:00,11.7,91
2006-05-29T13:00,12.0,90
2006-05-29T14:00,12.0,83
2006-05-29T15:00,12.0,80
2006-05-29T16:00,12.0,79
2006-05-29T17:00,11.7,84
2006-05-29T18:00,11.3,88
2006-05-29T19:00,10.4,94
2006-05-29T20:00,10.0,96
2006-05-29T21:00,9.8,97
2006-05-29T22:00,9.6,95
2006-05-29T23:00,9.8,93
2006-05-30T00:00,9.6,93
2006-05-30T01:00,9.5,93
2006-05-30T02:00,9.3,93
2006-05-30T03:00,8.9,93
2006-05-30T04:00,7.9,96
2006-05-30T05:00,8.7,96
2006-05-30T06:00,9.9,92
2006-05-30T07:00,10.1,93
2006-05-30T08:00,12.3,77
2006-05-30T09:00,11.1,80
2006-05-30T10:00,11.4,79
2006-05-30T11:00,11.0,78
2006-05-30T12:00,10.5,77
2006-05-30T13:00,10.4,73
2006-05-30T14:00,10.1,70
2006-05-30T15:00,9.7,71
2006-05-30T16:00,9.4,71
2006-05-30T17:00,9.3,71
2006-05-30T18:00,8.8,69
2006-05-30T19:00,8.0,64
2006-05-30T20:00,7.8,65
2006-05-30T21:00,7.6,66
2006-05-30T22:00,7.5,66
2006-05-30T23:00,7.3,66
2006-05-31T00:00,7.2,66
2006-05-31T01:00,7.2,65
2006-05-31T02:00,7.0,65
2006-05-31T03:00,6.7,66
2006-05-31T04:00,6.6,68
2006-05-31T05:00,7.3,69
2006-05-31T06:00,8.7,61
2006-05-31T07:00,10.4,54
2006-05-31T08:00,11.3,50
2006-05-31T09:00,12.1,47
2006-05-31T10:00,12.9,45
2006-05-31T11:00,13.5,44
2006-05-31T12:00,14.0,44
2006-05-31T13:00,13.0,47
2006-05-31T14:00,13.2,45
2006-05-31T15:00,12.9,44
2006-05-31T16:00,12.6,45
2006-05-31T17:00,12.4,48
2006-05-31T18:00,11.5,60
2006-05-31T19:00,9.4,69
2006-05-31T20:00,8.0,75
2006-05-31T21:00,6.8,75
2006-05-31T22:00,5.8,77
2006-05-31T23:00,4.6,81
2006-06-01T00:00,3.7,84
2006-06-01T01:00,3.0,86
2006-06-01T02:00,2.8,87
2006-06-01T03:00,2.5,88
2006-06-01T04:00,2.9,90
2006-06-01T05:00,5.2,86
2006-06-01T06:00,7.8,77
2006-06-01T07:00,10.0,67
2006-06-01T08:00,10.7,64
2006-06-01T09:00,11.6,62
2006-06-01T10:00,12.8,61
2006-06-01T11:00,14.0,59
2006-06-01T12:00,14.7,57
2006-06-01T13:00,14.3,61
2006-06-01T14:00,14.3,60
2006-06-01T15:00,13.5,64
2006-06-01T16:00,13.1,64
2006-06-01T17:00,11.7,72
2006-06-01T18:00,11.4,72
2006-06-01T19:00,9.3,82
2006-06-01T20:00,7.7,87
2006-06-01T21:00,6.6,89
2006-06-01T22:00,5.5,91
2006-06-01T23:00,5.1,91
2006-06-02T00:00,5.5,87
2006-06-02T01:00,5.9,83
